order_item_id,order_id,product_id,quantity,unit_price,item_total,customer_id,order_date,status,customer_name,city,state,signup_date,product_name,category,price,order_month,is_valid_sale
5482,4334,283,5,2230.61,11153.05,1662,2024-06-07 21:50:06,paid,Rebeca da Rosa,Rezende,SC,2025-09-18,Smartphone 530,Sem categoria,2320.9,2024-06,True
5483,2812,246,5,3073.48,15367.4,2061,2024-05-09 22:47:10,delivered,Enrico Freitas,da Rocha,BA,2022-06-23,Monitor 842,Esporte,2832.08,2024-05,True
5484,2656,274,1,739.62,739.62,535,2024-12-18 09:41:51,delivered,Bruno Moraes,Cassiano,PI,2023-06-07,Suplemento 119,Brinquedos,811.04,2024-12,True
5485,7520,80,2,500.82,1001.64,922,2024-04-08 19:33:47,delivered,Maria Dias,Freitas das Pedras,SP,2025-03-29,Jaqueta 307,Moda,489.35,2024-04,True
5486,1743,197,2,1601.8,3203.6,1137,2025-03-18 00:50:04,delivered,Lucas Gabriel Pimenta,Aparecida de Caldeira,SC,2021-12-27,Livro 723,Pet,1663.57,2025-03,True
5487,5118,135,3,2083.87,6251.61,1455,2024-05-30 22:33:12,delivered,Ana Vitória Nascimento,Rios,PB,2024-12-05,Mochila 910,Brinquedos,2242.84,2024-05,True
5488,1823,252,2,3316.27,6632.54,584,2024-08-13 16:43:59,delivered,Vitor Vieira,Teixeira,ES,2025-07-18,Coleira 694,Pet,3305.89,2024-08,True
5489,6222,55,2,1088.98,2177.96,937,2024-04-15 01:37:14,delivered,Maria Júlia Machado,Câmara,PA,2021-08-05,Webcam 329,Brinquedos,1136.48,2024-04,True
5490,3583,191,1,1735.93,1735.93,2394,2024-01-10 08:56:23,shipped,Ana Julia Nascimento,Nogueira de Goiás,RR,2021-08-15,Webcam 701,Pet,1836.13,2024-01,True
5491,1071,71,2,3217.1,6434.2,1096,2025-01-26 03:09:00,delivered,Kamilly Vargas,Sales Alegre,GO,2023-03-10,Jaqueta 603,Brinquedos,3364.73,2025-01,True
5492,1854,9,2,1218.0,2436.0,2845,2025-01-10 09:18:36,delivered,Nina Moraes,Mendes,RO,2022-06-03,Sabonete 240,Esporte,1348.78,2025-01,True
5493,4954,34,3,3083.64,9250.92,1741,2024-07-14 02:06:19,delivered,Manuela da Rosa,Teixeira de Costa,PI,2024-10-21,Liquidificador 623,Moda,3224.42,2024-07,True
5494,4069,95,4,2027.43,8109.72,754,2025-05-02 04:06:34,paid,Sr. João Vitor Viana,Pereira de Minas,MA,2023-06-27,Shampoo 802,Livros,2211.59,2025-05,True
5495,456,245,3,355.3,1065.9,854,2025-01-02 06:06:25,shipped,Luiz Felipe Almeida,Campos da Praia,RO,2023-04-18,Boneca 400,Casa,355.15,2025-01,True
5496,2263,172,2,176.07,352.14,1450,2025-09-12 04:32:20,delivered,Luiza Rodrigues,Porto Paulista,SP,2021-06-24,Perfume 556,Casa,170.49,2025-09,True
5497,386,245,2,388.23,776.46,1382,2024-11-23 15:13:45,delivered,Bella Santos,Macedo,SE,2021-08-12,Boneca 400,Casa,355.15,2024-11,True
5498,5010,219,5,2650.42,13252.1,2183,2025-05-28 00:55:20,delivered,Emanuella Porto,das Neves,GO,2025-01-23,Camiseta 866,Esporte,2910.58,2025-05,True
5499,7751,239,5,3111.76,15558.8,2097,2024-12-17 04:09:51,delivered,Breno Duarte,Montenegro,MT,2024-10-06,Livro 365,Esporte,3175.59,2024-12,True
5500,8490,299,4,3122.34,12489.36,2490,2024-02-04 22:30:37,pending,Maria Flor da Mota,Vasconcelos,PR,2025-07-03,Bola 197,Moda,2981.59,2024-02,True
5501,9694,95,4,2145.92,8583.68,1354,2024-02-13 06:16:04,canceled,Oliver Santos,Dias Verde,SC,2023-05-31,Shampoo 802,Livros,2211.59,2024-02,False
5502,3469,157,3,1909.15,5727.45,2145,2025-03-18 00:12:05,delivered,Srta. Eloah Costa,Camargo de Andrade,PA,2023-06-19,Boneca 446,Moda,2085.2,2025-03,True
5503,7119,8,3,1185.42,3556.26,1890,2024-06-16 22:02:03,delivered,Sr. Matheus Lima,Nunes,MS,2025-02-09,Teclado 205,Moda,1107.03,2024-06,True
5504,7328,195,4,1863.5,7454.0,2163,2024-11-25 05:46:10,pending,Maysa Lima,Duarte de da Rosa,PE,2023-10-25,Óculos 988,Esporte,1881.68,2024-11,True
5505,6732,98,5,437.66,2188.3,2105,2025-06-26 09:25:21,paid,Otto Sales,Pimenta das Flores,RS,2023-04-24,Tênis 928,Informática,463.84,2025-06,True
5506,7257,14,1,3419.42,3419.42,588,2024-12-21 22:58:53,paid,Erick Mendonça,Borges,AL,2021-03-26,Bicicleta 188,Beleza,3139.63,2024-12,True
5507,4632,55,4,1162.84,4651.36,664,2025-05-12 05:00:07,delivered,Ana Laura Abreu,da Mota de Costela,SP,2022-07-02,Webcam 329,Brinquedos,1136.48,2025-05,True
5508,5836,161,2,1770.05,3540.1,2473,2025-04-17 10:25:05,shipped,Beatriz Moreira,Ribeiro,RS,2021-07-31,Tênis 813,Brinquedos,1946.08,2025-04,True
5509,1083,66,2,89.39,178.78,459,2025-06-25 10:33:08,paid,Catarina da Rosa,Pereira do Oeste,PR,2025-11-04,Monitor 519,Eletrônicos,98.33,2025-06,True
5510,135,248,3,1332.0,3996.0,2118,2025-09-30 13:13:25,delivered,Brenda Pimenta,Cardoso da Prata,AC,2023-10-24,Coleira 327,Moda,1253.16,2025-09,True
5511,6052,73,5,2274.9,11374.5,19,2025-01-10 19:55:58,shipped,Davi Miguel Moraes,Borges de Sá,AL,2022-09-10,Jaqueta 522,Mercado,2457.45,2025-01,True
5512,2266,115,2,2545.26,5090.52,938,2024-08-25 01:06:21,delivered,Matteo Casa Grande,Fernandes,AP,2023-05-09,Livro 466,Mercado,2687.44,2024-08,True
5513,4990,283,2,2128.6,4257.2,735,2024-06-01 03:01:17,delivered,André Farias,Santos de Cassiano,AL,2022-11-04,Smartphone 530,Sem categoria,2320.9,2024-06,True
5514,1219,109,4,76.61,306.44,741,2025-10-10 08:43:17,shipped,Vitória Melo,Camargo,RO,2022-08-27,Óculos 913,Mercado,83.06,2025-10,True
5515,7728,208,3,1901.64,5704.92,276,2024-10-12 15:13:34,delivered,Sarah Freitas,Gomes,AP,2025-04-27,Bola 877,Informática,1815.01,2024-10,True
5516,6772,158,5,133.13,665.65,2577,2025-07-15 20:15:08,shipped,Emanuella Cassiano,Cunha,AM,2023-04-30,Ração 821,Informática,123.01,2025-07,True
5517,1876,250,1,1866.45,1866.45,2766,2024-09-12 17:30:09,shipped,Danilo Pereira,Garcia das Flores,MA,2024-11-06,Panela 366,Livros,2055.71,2024-09,True
5518,9504,270,3,3524.32,10572.96,1711,2024-10-03 11:19:01,delivered,Sr. Murilo Fogaça,Brito,PA,2024-02-18,Luminária 405,Eletrônicos,3320.39,2024-10,True
5519,1929,35,3,1221.05,3663.15,2648,2025-11-15 06:55:11,canceled,Isaac Sales,Abreu de Rezende,AL,2023-07-21,Óculos 649,Casa,1153.72,2025-11,False
5520,7433,253,2,1775.05,3550.1,2049,2024-12-26 06:42:09,paid,Felipe Macedo,Almeida de Macedo,AC,2025-04-09,Teclado 299,Informática,1759.16,2024-12,True
5521,3232,123,4,2011.98,8047.92,1123,2024-12-22 10:37:16,paid,Erick Farias,Campos,GO,2021-03-19,Webcam 681,Livros,1979.17,2024-12,True
5522,6045,61,5,1549.55,7747.75,2691,2024-03-07 22:23:35,unknown,Ísis Freitas,Mendes de Minas,SE,2025-09-06,Panela 666,Moda,1606.76,2024-03,False
5523,6592,206,3,2043.02,6129.06,1807,2024-02-22 14:24:26,delivered,Cauê Caldeira,Fonseca,RN,2022-05-05,Cafeteira 719,Brinquedos,2264.76,2024-02,True
5524,2913,67,3,2770.48,8311.44,1241,2024-01-27 11:21:47,delivered,Srta. Ana Luiza Fonseca,Fernandes,DF,2024-03-29,Boneca 751,Livros,2940.92,2024-01,True
5525,8811,174,3,573.87,1721.61,1633,2025-04-23 10:25:25,delivered,Kevin Rocha,Cavalcante de Machado,AM,2021-05-29,Cafeteira 163,Pet,541.69,2025-04,True
5526,3384,193,4,2785.94,11143.76,1323,2024-10-16 03:51:12,delivered,Sr. Davi Lucas Monteiro,Souza da Praia,PA,2021-10-13,Carrinho 696,Pet,2657.95,2024-10,True
5527,7565,36,5,2602.98,13014.9,2206,2025-05-16 01:42:44,paid,Ana Castro,da Rosa,RN,2025-04-11,Carrinho 417,Moda,2449.89,2025-05,True
5528,423,255,5,3366.63,16833.15,38,2025-08-17 20:50:12,delivered,Carlos Eduardo Araújo,Siqueira Alegre,SE,2023-12-05,Notebook 240,Casa,3473.33,2025-08,True
5529,7529,12,1,1203.45,1203.45,704,2024-12-18 08:02:20,delivered,Melina Oliveira,Borges de Monteiro,PB,2025-03-05,Ração 550,Casa,1238.89,2024-12,True
5530,8155,35,5,1243.47,6217.35,2562,2025-07-16 21:30:19,delivered,Felipe Costa,Casa Grande da Prata,RJ,2023-10-28,Óculos 649,Casa,1153.72,2025-07,True
5531,4573,133,1,376.8,376.8,979,2025-06-05 07:21:32,shipped,Ana Cecília Novais,Moreira do Norte,DF,2021-11-06,Fone 700,Brinquedos,367.1,2025-06,True
5532,7985,31,3,1362.18,4086.54,334,2025-09-16 16:42:53,delivered,Dr. Gabriel Teixeira,Monteiro,PE,2022-04-28,Webcam 885,Mercado,1462.78,2025-09,True
5533,2786,261,3,578.76,1736.28,1776,2024-03-25 19:20:51,delivered,Daniel Câmara,da Paz,MS,2023-05-16,Camiseta 882,Pet,567.15,2024-03,True
5534,7235,158,5,133.77,668.85,2444,2025-12-17 11:34:27,delivered,Olívia Nascimento,Caldeira de Goiás,SC,2023-10-22,Ração 821,Informática,123.01,2025-12,True
5535,7009,105,1,1023.83,1023.83,2328,2024-07-09 13:34:53,paid,Mathias Sales,da Cruz de da Mota,RN,2022-12-30,Ração 762,Beleza,1043.44,2024-07,True
5536,6509,147,4,241.69,966.76,2293,2025-10-14 19:58:52,delivered,Benício Fernandes,das Neves,DF,2025-07-28,Tênis 809,Beleza,251.26,2025-10,True
5537,8586,60,1,2734.11,2734.11,2383,2025-06-26 03:05:19,shipped,Enrico Gonçalves,Albuquerque Verde,PR,2023-10-24,Bicicleta 892,Esporte,2959.29,2025-06,True
5538,2766,209,4,2533.64,10134.56,631,2025-10-20 12:16:03,delivered,Leonardo da Mota,Sampaio de Rodrigues,AM,2022-05-24,Perfume 627,Eletrônicos,2773.34,2025-10,True
5539,4848,226,4,2902.3,11609.2,1526,2025-05-18 20:57:29,shipped,Dr. Nathan Pacheco,Melo,RS,2024-02-01,Jaqueta 722,Esporte,2820.72,2025-05,True
5540,6843,238,4,99.32,397.28,785,2025-10-03 03:50:21,delivered,Breno Moraes,Cunha Grande,CE,2022-12-03,Fone 838,Casa,103.71,2025-10,True
5541,6143,266,2,81.17,162.34,243,2024-11-12 13:24:52,canceled,Lucca Câmara,Vasconcelos da Serra,AP,2024-06-16,Relógio 295,Mercado,77.44,2024-11,False
5542,3971,237,1,2500.44,2500.44,2146,2024-07-19 05:08:26,pending,Eloá Pires,Carvalho de Souza,PI,2021-04-27,Óculos 513,Pet,2316.95,2024-07,True
5543,8520,265,1,3329.51,3329.51,1690,2024-05-12 16:30:23,delivered,Júlia Pereira,Aragão,CE,2021-04-25,Tênis 114,Livros,3123.64,2024-05,True
5544,5360,163,3,184.8,554.4,376,2024-10-04 05:48:14,canceled,Luna da Cruz,da Luz,MG,2023-02-15,Liquidificador 198,Beleza,187.98,2024-10,False
5545,5491,62,3,2106.37,6319.11,1067,2025-08-03 01:51:24,canceled,Rafaela Sales,Casa Grande,SC,2025-03-24,Perfume 398,Beleza,1979.87,2025-08,False
5546,7180,181,5,1942.93,9714.65,161,2025-01-26 14:24:14,paid,Rafael Novaes,Gomes,DF,2022-01-26,Almofada 614,Eletrônicos,2005.7,2025-01,True
5547,490,234,4,1006.75,4027.0,1314,2025-07-14 00:28:50,pending,Arthur da Rocha,da Costa dos Dourados,ES,2023-12-27,Coleira 982,Livros,979.94,2025-07,True
5548,7242,32,1,2236.57,2236.57,1686,2024-08-30 00:08:32,paid,Maria Luísa Azevedo,Porto de Minas,MS,2022-07-21,Webcam 184,Brinquedos,2247.27,2024-08,True
5549,6116,159,3,3197.37,9592.11,750,2025-12-05 02:29:20,delivered,Felipe Vieira,Novais de Minas,RJ,2023-05-03,Coleira 721,Casa,3115.79,2025-12,True
5550,323,108,1,2003.72,2003.72,2404,2025-10-31 13:16:43,pending,Murilo Campos,Costela,PB,2022-08-14,Coleira 355,Mercado,2213.18,2025-10,True
5551,4296,249,1,2593.51,2593.51,142,2025-05-14 21:57:52,shipped,Fernanda Lima,Nogueira,ES,2022-05-17,Mochila 530,Esporte,2761.5,2025-05,True
5552,5759,78,5,1376.34,6881.7,620,2025-08-07 18:59:06,delivered,Bruno Gonçalves,Montenegro,RJ,2023-01-12,Almofada 920,Livros,1384.44,2025-08,True
5553,3006,90,5,3195.96,15979.8,2227,2024-06-08 21:31:35,delivered,Danilo Pereira,Montenegro de Freitas,SP,2025-06-29,Liquidificador 939,Esporte,3467.51,2024-06,True
5554,7337,284,2,2123.11,4246.22,1131,2024-01-26 04:36:30,canceled,Aurora Pires,Ferreira das Pedras,AC,2021-12-29,Fone 376,Mercado,2185.45,2024-01,False
5555,5997,133,3,334.23,1002.69,2139,2025-03-24 09:52:47,delivered,Isabel Araújo,da Cunha de Jesus,MA,2024-07-22,Fone 700,Brinquedos,367.1,2025-03,True
5556,1714,84,4,1573.21,6292.84,573,2025-07-17 04:21:17,delivered,Melina Cardoso,Farias,AM,2022-11-13,Tênis 415,Informática,1629.76,2025-07,True
5557,8713,241,3,648.25,1944.75,1993,2025-07-13 18:08:57,delivered,Valentina da Luz,Sampaio,MT,2021-05-21,Webcam 935,Pet,676.85,2025-07,True
5558,6612,221,3,3256.63,9769.89,2959,2024-11-17 05:49:23,canceled,Benicio Campos,da Cunha do Galho,AM,2024-01-18,Camiseta 898,Pet,3377.74,2024-11,False
5559,4419,80,2,514.73,1029.46,1241,2025-10-02 23:26:19,paid,Srta. Ana Luiza Fonseca,Fernandes,DF,2024-03-29,Jaqueta 307,Moda,489.35,2025-10,True
5560,8279,225,2,2698.15,5396.3,2623,2025-05-11 10:46:26,canceled,Vitor Gabriel Abreu,da Mata da Prata,MS,2023-10-05,Coleira 715,Casa,2806.01,2025-05,False
5561,2084,79,1,1441.11,1441.11,122,2025-03-30 21:14:24,paid,Rebeca Novais,Sales,PR,2021-12-22,Luminária 425,Livros,1592.86,2025-03,True
5562,6855,141,3,594.06,1782.18,178,2024-11-01 13:24:28,delivered,Anthony Martins,Rocha da Prata,CE,2022-01-11,Relógio 133,Pet,649.55,2024-11,True
5563,7498,293,2,1977.95,3955.9,392,2025-11-22 15:48:52,shipped,Nicolas Cirino,Vargas,RS,2022-05-10,Teclado 955,Moda,2015.92,2025-11,True
5564,1011,193,1,2573.14,2573.14,964,2025-07-14 07:55:41,delivered,Gabriela Carvalho,Sales do Galho,BA,2022-12-27,Carrinho 696,Pet,2657.95,2025-07,True
5565,6872,143,1,1172.29,1172.29,1337,2024-05-12 14:29:50,paid,Milena Duarte,Cunha,AL,2022-04-29,Mouse 244,Informática,1169.12,2024-05,True
5566,3800,211,4,114.75,459.0,1997,2025-08-22 15:16:05,delivered,Srta. Bella Cavalcanti,Sá das Pedras,AP,2025-01-11,Monitor 682,Mercado,115.88,2025-08,True
5567,901,88,5,2430.51,12152.55,2671,2025-10-28 16:54:34,shipped,Renan Gomes,Lima,RR,2022-09-17,Panela 193,Casa,2493.38,2025-10,True
5568,1921,123,5,2173.65,10868.25,2356,2025-12-30 11:06:15,shipped,Thiago Pacheco,Castro,SP,2024-03-30,Webcam 681,Livros,1979.17,2025-12,True
5569,3197,176,2,3322.97,6645.94,1324,2024-07-22 04:40:31,delivered,João Pimenta,Moreira Alegre,NI,2025-07-07,Óculos 523,Mercado,3397.91,2024-07,True
5570,18,31,4,1426.06,5704.24,1806,2024-02-05 16:59:10,pending,Eloah Aragão,Ramos das Pedras,DF,2023-07-21,Webcam 885,Mercado,1462.78,2024-02,True
5571,9312,178,4,3070.36,12281.44,916,2025-02-14 12:30:28,paid,Valentim Brito,Silveira,ES,2021-10-17,Shampoo 528,Mercado,3380.21,2025-02,True
5572,5502,59,5,264.04,1320.2,813,2024-12-10 00:13:22,delivered,Diogo Melo,Borges de Minas,GO,2023-06-15,Caderno 510,Eletrônicos,255.21,2024-12,True
5573,5755,267,2,2312.0,4624.0,910,2024-07-25 13:04:29,delivered,Felipe Andrade,Caldeira,PR,2022-05-08,Smartphone 331,Beleza,2431.93,2024-07,True
5574,9509,112,3,103.65,310.95,2895,2024-08-31 09:53:02,shipped,Dr. Henry Gabriel Machado,Sales,GO,2024-08-13,Shampoo 284,Esporte,105.83,2024-08,True
5575,447,37,1,798.25,798.25,599,2024-02-13 12:37:49,shipped,Isaac Ferreira,Cavalcante de Minas,TO,2024-11-13,Mochila 159,Beleza,867.01,2024-02,True
5576,9335,88,4,2260.59,9042.36,58,2025-04-02 14:39:12,delivered,Giovanna Silva,Costela Paulista,PE,2024-03-27,Panela 193,Casa,2493.38,2025-04,True
5577,559,252,3,3242.36,9727.08,2438,2025-03-22 19:31:39,delivered,Helena Casa Grande,da Rocha,ES,2025-12-20,Coleira 694,Pet,3305.89,2025-03,True
5578,6749,30,2,1104.14,2208.28,672,2025-09-30 23:01:37,delivered,Maitê Lopes,Fernandes,PR,2023-09-29,Notebook 618,Brinquedos,1013.41,2025-09,True
5579,1583,126,3,229.53,688.59,2170,2024-11-23 13:28:18,delivered,Maria Fernanda Cavalcanti,Costa,PB,2023-07-06,Livro 192,Eletrônicos,210.75,2024-11,True
5580,7640,62,3,2057.69,6173.07,53,2024-03-11 09:38:45,delivered,Thiago da Luz,Cidade não informada,AP,2022-12-10,Perfume 398,Beleza,1979.87,2024-03,True
5581,7746,64,5,2774.59,13872.95,493,2025-03-01 15:20:30,canceled,Rebeca Cavalcante,Nunes,AC,2024-07-11,Carrinho 891,Informática,1764.61,2025-03,False
5582,6681,92,1,372.08,372.08,2423,2024-09-03 19:13:00,shipped,João Guilherme Machado,Duarte,PB,2024-12-18,Mochila 355,Mercado,345.12,2024-09,True
5583,5795,173,2,807.15,1614.3,1622,2025-06-24 23:18:54,delivered,Juliana Mendonça,Sá de Fernandes,RN,2023-03-07,Bicicleta 369,Informática,803.45,2025-06,True
5584,3471,42,3,2990.27,8970.81,602,2025-04-18 07:10:20,canceled,Benicio Gomes,Siqueira de Leão,CE,2024-03-23,Perfume 629,Mercado,2743.71,2025-04,False
5585,8115,92,1,323.0,323.0,2843,2025-01-06 11:34:28,delivered,Alexandre da Costa,Vasconcelos,SP,2022-06-23,Mochila 355,Mercado,345.12,2025-01,True
5586,742,147,4,237.04,948.16,1449,2024-02-21 10:18:01,canceled,Davi Miguel Silveira,Lopes do Oeste,RN,2023-05-04,Tênis 809,Beleza,251.26,2024-02,False
5587,2350,235,5,501.85,2509.25,2485,2024-03-19 06:20:03,delivered,Alice Aparecida,Costela do Campo,MA,2025-07-12,Coleira 292,Esporte,537.5,2024-03,True
5588,9789,239,3,3019.22,9057.66,2630,2025-04-25 15:43:07,pending,Luiz Miguel Martins,Ramos,RS,2025-10-05,Livro 365,Esporte,3175.59,2025-04,True
5589,6558,260,4,2703.19,10812.76,907,2024-03-06 17:50:33,paid,Esther Moura,Vargas de Novaes,BA,2022-01-13,Bicicleta 314,Esporte,2667.76,2024-03,True
5590,6513,151,1,343.75,343.75,1073,2025-11-10 08:49:31,canceled,Liz Siqueira,Araújo do Amparo,RJ,2023-02-18,Perfume 484,Mercado,368.48,2025-11,False
5591,6421,43,4,1307.33,5229.32,2532,2024-09-19 04:05:12,paid,Olívia Fernandes,da Rocha,MA,2025-10-25,Mochila 270,Esporte,1310.96,2024-09,True
5592,3497,272,5,3451.83,17259.15,1405,2024-09-21 13:10:09,shipped,Sofia Fogaça,Aragão,SP,2021-11-25,Bola 450,Casa,3486.54,2024-09,True
5593,1702,265,1,2847.11,2847.11,834,2025-08-31 01:58:13,canceled,Isaac Sousa,da Luz,DF,2022-01-22,Tênis 114,Livros,3123.64,2025-08,False
5594,5736,106,2,206.26,412.52,1017,2024-05-17 12:03:54,delivered,Lucca Garcia,Oliveira,RN,2024-08-31,Bola 590,Mercado,227.51,2024-05,True
5595,3406,298,5,2207.57,11037.85,221,2024-03-11 05:09:10,shipped,Sr. Bento Pastor,Rios do Campo,PA,2021-12-06,Liquidificador 920,Livros,2373.53,2024-03,True
5596,2694,114,2,2756.16,5512.32,844,2025-07-14 20:10:49,delivered,Manuela Fonseca,Monteiro,PA,2021-05-04,Relógio 159,Esporte,2833.16,2025-07,True
5597,5496,108,1,2197.89,2197.89,2744,2025-07-30 06:02:36,delivered,Aurora Lopes,Ferreira de Goiás,GO,2025-04-04,Coleira 355,Mercado,2213.18,2025-07,True
5598,8590,139,1,607.23,607.23,956,2024-09-19 13:58:02,paid,Natália Novais,Aparecida,ES,2025-08-16,Liquidificador 230,Esporte,634.31,2024-09,True
5599,3066,204,3,834.2,2502.6,67,2025-06-10 22:03:55,delivered,Noah Alves,Sousa,MT,2021-08-10,Webcam 989,Moda,809.43,2025-06,True
5600,9986,143,4,1180.87,4723.48,33,2025-12-10 13:09:10,delivered,Brayan Santos,da Conceição,AP,2021-11-14,Mouse 244,Informática,1169.12,2025-12,True
5601,568,282,3,2284.73,6854.19,2299,2025-04-23 11:00:47,canceled,Stephany da Cruz,da Cunha,SE,2021-03-12,Monitor 811,Beleza,2404.8,2025-04,False
5602,2775,57,4,1915.05,7660.2,1888,2024-05-25 06:29:15,shipped,Matteo Caldeira,Cavalcante do Oeste,SC,2023-06-19,Carrinho 222,Livros,1764.61,2024-05,True
5603,6004,54,3,2755.34,8266.02,1192,2025-07-02 10:01:50,paid,Sophia Araújo,Gonçalves Grande,RR,2025-08-06,Almofada 666,Eletrônicos,2813.86,2025-07,True
5604,9594,160,2,1082.32,2164.64,1507,2024-01-06 16:30:29,delivered,Maria Fernanda Dias,Porto de Goiás,AL,2021-09-11,Camiseta 203,Eletrônicos,1168.86,2024-01,True
5605,9353,101,4,121.49,485.96,2490,2025-09-25 17:40:03,paid,Maria Flor da Mota,Vasconcelos,PR,2025-07-03,Bola 608,Brinquedos,117.75,2025-09,True
5606,4880,29,4,142.49,569.96,1103,2025-07-29 14:59:58,pending,Arthur Miguel Rios,da Mata Grande,RR,2022-03-14,Smartphone 320,Esporte,153.8,2025-07,True
5607,571,40,3,61.99,185.97,2805,2025-12-18 19:10:56,delivered,Aurora Aparecida,das Neves,MT,2024-02-11,Fone 222,Casa,59.14,2025-12,True
5608,1194,243,1,1307.19,1307.19,1260,2024-04-07 08:35:05,paid,Dr. Luiz Fernando Araújo,da Cruz,ES,2023-08-30,Óculos 787,Informática,1264.36,2024-04,True
5609,7001,77,3,1127.45,3382.35,1161,2024-09-11 13:31:17,pending,Bruno Pinto,Sousa do Norte,PE,2021-11-05,Bola 342,Casa,1031.49,2024-09,True
5610,9618,135,1,2150.32,2150.32,2458,2024-05-14 13:58:09,delivered,Sr. Pedro da Cunha,Borges de Cirino,GO,2022-06-10,Mochila 910,Brinquedos,2242.84,2024-05,True
5611,7618,136,1,2329.97,2329.97,1775,2024-08-01 13:11:57,pending,Henry Gabriel Rodrigues,Rodrigues do Campo,PR,2023-09-04,Livro 278,Livros,2479.53,2024-08,True
5612,6791,86,4,2529.19,10116.76,2527,2025-01-28 23:26:55,delivered,Luiza Martins,Sousa,BA,2022-06-17,Fone 946,Esporte,2470.9,2025-01,True
5613,3369,17,3,298.13,894.39,379,2025-01-15 12:07:50,shipped,Bárbara Martins,Castro das Flores,RO,2025-10-06,Jaqueta 760,Esporte,308.61,2025-01,True
5614,2759,212,2,227.85,455.7,844,2025-06-23 19:05:16,paid,Manuela Fonseca,Monteiro,PA,2021-05-04,Tênis 957,Beleza,215.83,2025-06,True
5615,4493,231,4,2415.21,9660.84,291,2024-04-23 11:43:56,delivered,Davi Luiz Azevedo,Andrade de da Rocha,DF,2025-10-23,Caderno 674,Livros,2270.99,2024-04,True
5616,6509,138,1,660.11,660.11,2293,2025-10-14 19:58:52,delivered,Benício Fernandes,das Neves,DF,2025-07-28,Fone 934,Pet,626.1,2025-10,True
5617,5854,151,1,371.23,371.23,2289,2024-04-09 07:20:12,paid,Arthur Cunha,Casa Grande Verde,AC,2022-02-18,Perfume 484,Mercado,368.48,2024-04,True
5618,514,44,4,3157.02,12628.08,1019,2025-03-18 18:05:09,delivered,Levi Santos,da Mata,PA,2023-01-29,Mochila 850,Esporte,3104.16,2025-03,True
5619,3856,164,2,1813.19,3626.38,2724,2025-01-19 02:44:27,delivered,Cauê Novaes,Cardoso do Campo,SC,2021-05-18,Carrinho 960,Mercado,1725.95,2025-01,True
5620,7950,96,5,2128.93,10644.65,2448,2025-07-14 23:24:29,paid,Srta. Ana Luiza Rodrigues,Azevedo Paulista,RJ,2023-02-03,Coleira 696,Sem categoria,2057.62,2025-07,True
5621,1261,37,4,912.18,3648.72,488,2024-10-24 23:22:45,delivered,Mariana Cirino,Porto de Nascimento,RR,2021-05-24,Mochila 159,Beleza,867.01,2024-10,True
5622,2945,261,3,548.64,1645.92,802,2024-07-15 02:50:48,delivered,Sr. Otávio Carvalho,Mendes de Goiás,AP,2022-06-25,Camiseta 882,Pet,567.15,2024-07,True
5623,2926,88,5,2583.92,12919.6,1982,2024-10-19 10:53:32,canceled,Clara Porto,Cirino,BA,2024-05-08,Panela 193,Casa,2493.38,2024-10,False
5624,4771,40,2,58.02,116.04,1340,2025-08-01 21:02:58,canceled,Aurora Almeida,Castro,MG,2021-09-11,Fone 222,Casa,59.14,2025-08,False
5625,9944,75,2,2070.59,4141.18,2985,2024-06-20 16:54:25,paid,Ravi Montenegro,Vasconcelos da Prata,SC,2024-11-19,Mouse 236,Mercado,2235.7,2024-06,True
5626,4215,179,1,2931.18,2931.18,2763,2024-03-09 12:45:28,shipped,Valentina Martins,Viana Verde,RR,2025-01-19,Fone 686,Informática,3087.56,2024-03,True
5627,7839,283,4,2294.48,9177.92,1084,2024-08-05 22:58:07,shipped,Isabel Garcia,Melo Paulista,BA,2023-07-06,Smartphone 530,Sem categoria,2320.9,2024-08,True
5628,6134,45,4,2822.09,11288.36,2506,2025-06-26 17:15:55,canceled,Sr. Daniel Rodrigues,Cidade não informada,PE,2024-01-07,Relógio 443,Eletrônicos,2827.77,2025-06,False
5629,4233,83,3,3147.05,9441.15,68,2024-10-30 22:12:17,delivered,Isadora da Mata,Viana,RR,2022-06-16,Mouse 466,Mercado,3376.75,2024-10,True
5630,8528,267,2,2625.58,5251.16,10,2024-04-20 21:45:33,delivered,Igor Brito,da Mota dos Dourados,RS,2024-08-03,Smartphone 331,Beleza,2431.93,2024-04,True
5631,8187,224,5,3148.79,15743.95,1138,2025-10-16 02:08:03,canceled,Vitor Gabriel Cavalcanti,Viana,AC,2021-10-29,Smartphone 585,Eletrônicos,3191.63,2025-10,False
5632,4631,287,1,363.47,363.47,2910,2024-03-26 08:14:25,delivered,Yasmin Sousa,Caldeira,RO,2022-05-31,Liquidificador 903,Moda,385.33,2024-03,True
